,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
203,203,1.0,0.9967,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['closure', 'city', 'pandemic', 'so', 'damn', 'annoying', 'even', 'get', 'straight', 'guy', 'hard', 'time', 'make', 'appointment', 'isn', 'very', 'old', 'work', 'construction', 'site', 'very', 'pathetic', 'person', 'very', 'polite', 'invite', 'light', 'meal', 'ask', 'brother', 'leave', 'keep', 'cigarette', 'smoke', 'say', 'need', 'smoke', 'buy', 'say', 'want', 'outbreak', 'epidemic', 'begin']"
204,204,1.0,0.7666,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['inferior', 'nation', 'continue', 'as', 'cowardly', 'as', 'ever', 'even', 'severe', 'crackdown', 'strict', 'barrier', 'such', 'provocation', 'misery', 'closure', 'city', 'epidemic', 'removal', 'organ', 'force', 'seizure', 'demolition', 'blame']"
205,205,3.0,0.9934,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['approach', 'first', 'anniversary', 'closure', 'once', 'again', 'mourn', 'silence', 'closure', 'urumqi', 'fire', 'die', 'prevention', 'control', 'epidemic', 'country', 'good', 'night']"
206,206,1.0,0.9974,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['uncle', 'aunt', 'practice', 'falun', 'reduce', 'fever', 'covid', 'outbreak', 'uncle', 'aunt', 'practice', 'together', 'go', 'back', 'hometown', 'celebrate', 'new', 'year', 'get', 'home', 'aunt', 'play', 'mahjong', 'everywhere', 'again', 'later', 'symptom', 'fever', 'appear', 'then', 'infect', 'uncle', 'again', 'xd', 'open', 'clinic', 'city', 'close', 'everywhere', 'time', 'so', 'give', 'fever', 'reduce', 'injection', 'hometown', 'relieve', 'fever', 'high', 'fever', 'never', 'go', 'away', 'fever', 'day']"
207,207,1.0,0.9974,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['uncle', 'aunt', 'practice', 'falun', 'reduce', 'fever', 'covid', 'outbreak', 'uncle', 'aunt', 'practice', 'together', 'go', 'back', 'hometown', 'celebrate', 'new', 'year', 'get', 'home', 'aunt', 'play', 'mahjong', 'everywhere', 'again', 'later', 'symptom', 'fever', 'appear', 'then', 'infect', 'uncle', 'again', 'xd', 'open', 'clinic', 'city', 'close', 'everywhere', 'time', 'so', 'give', 'fever', 'reduce', 'injection', 'hometown', 'relieve', 'fever', 'high', 'fever', 'never', 'go', 'away', 'fever', 'day']"
208,208,1.0,0.9974,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['uncle', 'aunt', 'practice', 'falun', 'reduce', 'fever', 'covid', 'outbreak', 'uncle', 'aunt', 'practice', 'together', 'go', 'back', 'hometown', 'celebrate', 'new', 'year', 'get', 'home', 'aunt', 'play', 'mahjong', 'everywhere', 'again', 'later', 'symptom', 'fever', 'appear', 'then', 'infect', 'uncle', 'again', 'xd', 'open', 'clinic', 'city', 'close', 'everywhere', 'time', 'so', 'give', 'fever', 'reduce', 'injection', 'hometown', 'relieve', 'fever', 'high', 'fever', 'never', 'go', 'away', 'fever', 'day']"
209,209,1.0,0.9971,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['uncle', 'aunt', 'practice', 'falun', 'reduce', 'fever', 'covid', 'outbreak', 'uncle', 'aunt', 'practice', 'together', 'go', 'back', 'hometown', 'celebrate', 'new', 'year', 'get', 'home', 'aunt', 'play', 'mahjong', 'everywhere', 'again', 'later', 'symptom', 'fever', 'appear', 'then', 'infect', 'uncle', 'again', 'xd', 'open', 'clinic', 'city', 'close', 'everywhere', 'time', 'so', 'give', 'fever', 'reduce', 'injection', 'hometown', 'relieve', 'fever']"
210,210,2.0,0.9967,"city, live, year, good, no, clean, big, erase, place, re","['rich', 'kid', 'here', 'chase', 'anime', 'drinking', 'coffee', 'cafe', 'leisurely', 'read', 'book', 'live', 'wonderful', 'life', 'big', 'house', 'pool', 're', 'ordinary', 'person', 're', 'live', 'place', 'closure', 'starve', 'pandemic', 'people', 'power', 'have', 'bbq', 'place', 'rural', 'henan', 'blood', 'sell', 'cause', 'aid', 'whole', 'village']"
211,211,1.0,0.9956,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['greet', 'cheer', 'grandma', 'delusional', 'local', 'landowner', 'take', 'back', 'land', 'impoverished', 'xd', 'year', 'old', 'bastard', 'dictatorship', 'stupid', 'college', 'student', 'think', 'successor', 'order', 'year', 'stupid', 'closure', 'city', 'clear', 'lung', 'clear', 'flame', 'global', 'really', 'happy']"
212,212,2.0,0.9967,"city, live, year, good, no, clean, big, erase, place, re","['rich', 'kid', 'here', 'chase', 'anime', 'drinking', 'coffee', 'cafe', 'leisurely', 'read', 'book', 'live', 'wonderful', 'life', 'big', 'house', 'pool', 're', 'ordinary', 'person', 're', 'live', 'place', 'closure', 'starve', 'pandemic', 'people', 'power', 'have', 'bbq', 'place', 'rural', 'henan', 'blood', 'sell', 'cause', 'aid', 'whole', 'village']"
213,213,0.0,0.6683,"people, life, month, flight, human, close, today, come, number, closure","['same', 'way', 'close', 'pandemic', 'voluntarily', 'ban', 'people']"
214,214,2.0,0.9967,"city, live, year, good, no, clean, big, erase, place, re","['rich', 'kid', 'here', 'chase', 'anime', 'drinking', 'coffee', 'cafe', 'leisurely', 'read', 'book', 'live', 'wonderful', 'life', 'big', 'house', 'pool', 're', 'ordinary', 'person', 're', 'live', 'place', 'closure', 'starve', 'pandemic', 'people', 'power', 'have', 'bbq', 'place', 'rural', 'henan', 'blood', 'sell', 'cause', 'aid', 'whole', 'village']"
215,215,2.0,0.9973,"city, live, year, good, no, clean, big, erase, place, re","['rich', 'kid', 'here', 'chase', 'anime', 'drinking', 'coffee', 'leisurely', 'read', 'book', 'then', 'live', 'big', 'house', 'swimming', 'pool', 'live', 'wonderful', 'life', 're', 'ordinary', 'person', 're', 'live', 'place', 'cause', 'closure', 'starve', 'pandemic', 'people', 'power', 'have', 'bbq', 'place', 'rural', 'henan', 'blood', 'sell', 'cause', 'aid', 'whole', 'village', 'story', 'happen', 'story', 'happen', 'meow', 'meow']"
216,216,1.0,0.9967,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['closure', 'city', 'pandemic', 'so', 'damn', 'annoying', 'even', 'get', 'straight', 'guy', 'hard', 'time', 'make', 'appointment', 'isn', 'very', 'old', 'work', 'construction', 'site', 'very', 'pathetic', 'person', 'very', 'polite', 'invite', 'light', 'meal', 'ask', 'brother', 'leave', 'keep', 'cigarette', 'smoke', 'say', 'need', 'smoke', 'buy', 'say', 'want', 'outbreak', 'epidemic', 'begin']"
217,217,3.0,0.9971,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['crossroad', 'world', 'covid', 'pandemic', 'first', 'knock', 'country', 'economy', 'industry', 'follow', 'clearing', 'disease', 'closure', 'city', 'also', 'suffocate', 'entire', 'chinese', 'economy', 'xd', 'also', 'relationship', 'continue', 'deteriorate', 'now', 'force', 'foreign', 'fund', 'foreign', 'company', 'withdraw', 'avoid', 'drag', 'well', 'course', 'job', 'market', 'only', 'go', 'sun', 'support']"
218,218,3.0,0.9962,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['kind', 'attitude', 'still', 'want', 'attract', 'foreign', 'investment', 'dare', 'set', 'company', 'open', 'factory', 'dare', 'send', 'production', 'order', 'chinese', 'factory', 'know', 'factory', 'take', 'order', 'day', 'politically', 'correct', 'pretend', 'epidemic', 'close', 'city', 'soon', 'again']"
219,219,3.0,0.9977,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['crowd', 'begin', 'clearly', 'stratify', 'half', 'month', 'enter', 'state', 'complete', 'martial', 'law', 'blockade', 'puxi', 'wait', 'complete', 'closure', 'city', 'people', 'experience', 'epidemic', 'year', 'still', 'convinced', 'virus', 'cause', 'death', 'serious', 'sequelae', 'long', 'live', 'self', 'isolate', 'shunmin', 'life', 'occasionally', 'go', 'buy', 'supply', 'also', 'strictly', 'wear', 'mask', 'leave', 'social', 'animal', 'group', 'people', 'know', 'lie', 'bandit', 'month', 'later']"
220,220,3.0,0.9971,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['crossroad', 'world', 'covid', 'pandemic', 'first', 'knock', 'country', 'economy', 'industry', 'follow', 'clearing', 'disease', 'closure', 'city', 'also', 'suffocate', 'entire', 'chinese', 'economy', 'xd', 'also', 'relationship', 'continue', 'deteriorate', 'now', 'force', 'foreign', 'fund', 'foreign', 'company', 'withdraw', 'avoid', 'drag', 'well', 'course', 'job', 'market', 'only', 'go', 'sun', 'support']"
221,221,3.0,0.9971,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['crossroad', 'world', 'covid', 'pandemic', 'first', 'knock', 'country', 'economy', 'industry', 'follow', 'clearing', 'disease', 'closure', 'city', 'also', 'suffocate', 'entire', 'chinese', 'economy', 'xd', 'also', 'relationship', 'continue', 'deteriorate', 'now', 'force', 'foreign', 'fund', 'foreign', 'company', 'withdraw', 'avoid', 'drag', 'well', 'course', 'job', 'market', 'only', 'go', 'sun', 'support']"
222,222,3.0,0.9971,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['crossroad', 'world', 'covid', 'pandemic', 'first', 'knock', 'country', 'economy', 'industry', 'follow', 'clearing', 'disease', 'closure', 'city', 'also', 'suffocate', 'entire', 'chinese', 'economy', 'xd', 'also', 'relationship', 'continue', 'deteriorate', 'now', 'force', 'foreign', 'fund', 'foreign', 'company', 'withdraw', 'avoid', 'drag', 'well', 'course', 'job', 'market', 'only', 'go', 'sun', 'support']"
223,223,3.0,0.9971,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['crossroad', 'world', 'covid', 'pandemic', 'first', 'knock', 'country', 'economy', 'industry', 'follow', 'clearing', 'disease', 'closure', 'city', 'also', 'suffocate', 'entire', 'chinese', 'economy', 'xd', 'also', 'relationship', 'continue', 'deteriorate', 'now', 'force', 'foreign', 'fund', 'foreign', 'company', 'withdraw', 'avoid', 'drag', 'well', 'course', 'job', 'market', 'only', 'go', 'sun', 'support']"
224,224,1.0,0.9127,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['first', 'anniversary', 'closure', 'refute', 'rumor', 'xd', 'correctly', 'memorized', 'national', 'party', 'successfully', 'hold', 'learn', 'publicize', 'implement', 'spirit', 'national', 'quickly', 'set', 'stable', 'strive', 'progress', 'stability', 'coordinate', 'epidemic', 'prevention', 'control', 'achieve', 'significant', 'result', 'first', 'flight', 'false', 'memory', 'crash', 'iron', 'chain', 'woman', 'sound']"
